,AutoCorrelation,CfsSubsetEval_DecisionStumpAUC,CfsSubsetEval_DecisionStumpErrRate,CfsSubsetEval_DecisionStumpKappa,CfsSubsetEval_NaiveBayesAUC,CfsSubsetEval_NaiveBayesErrRate,CfsSubsetEval_NaiveBayesKappa,CfsSubsetEval_kNN1NAUC,CfsSubsetEval_kNN1NErrRate,CfsSubsetEval_kNN1NKappa,ClassEntropy,DecisionStumpAUC,DecisionStumpErrRate,DecisionStumpKappa,Dimensionality,EquivalentNumberOfAtts,J48.00001.AUC,J48.00001.ErrRate,J48.00001.Kappa,J48.0001.AUC,J48.0001.ErrRate,J48.0001.Kappa,J48.001.AUC,J48.001.ErrRate,J48.001.Kappa,MajorityClassPercentage,MajorityClassSize,MaxAttributeEntropy,MaxKurtosisOfNumericAtts,MaxMeansOfNumericAtts,MaxMutualInformation,MaxNominalAttDistinctValues,MaxSkewnessOfNumericAtts,MaxStdDevOfNumericAtts,MeanAttributeEntropy,MeanKurtosisOfNumericAtts,MeanMeansOfNumericAtts,MeanMutualInformation,MeanNoiseToSignalRatio,MeanNominalAttDistinctValues,MeanSkewnessOfNumericAtts,MeanStdDevOfNumericAtts,MinAttributeEntropy,MinKurtosisOfNumericAtts,MinMeansOfNumericAtts,MinMutualInformation,MinNominalAttDistinctValues,MinSkewnessOfNumericAtts,MinStdDevOfNumericAtts,MinorityClassPercentage,MinorityClassSize,NaiveBayesAUC,NaiveBayesErrRate,NaiveBayesKappa,NumberOfBinaryFeatures,NumberOfClasses,NumberOfFeatures,NumberOfInstances,NumberOfInstancesWithMissingValues,NumberOfMissingValues,NumberOfNumericFeatures,NumberOfSymbolicFeatures,PercentageOfBinaryFeatures,PercentageOfInstancesWithMissingValues,PercentageOfMissingValues,PercentageOfNumericFeatures,PercentageOfSymbolicFeatures,Quartile1AttributeEntropy,Quartile1KurtosisOfNumericAtts,Quartile1MeansOfNumericAtts,Quartile1MutualInformation,Quartile1SkewnessOfNumericAtts,Quartile1StdDevOfNumericAtts,Quartile2AttributeEntropy,Quartile2KurtosisOfNumericAtts,Quartile2MeansOfNumericAtts,Quartile2MutualInformation,Quartile2SkewnessOfNumericAtts,Quartile2StdDevOfNumericAtts,Quartile3AttributeEntropy,Quartile3KurtosisOfNumericAtts,Quartile3MeansOfNumericAtts,Quartile3MutualInformation,Quartile3SkewnessOfNumericAtts,Quartile3StdDevOfNumericAtts,REPTreeDepth1AUC,REPTreeDepth1ErrRate,REPTreeDepth1Kappa,REPTreeDepth2AUC,REPTreeDepth2ErrRate,REPTreeDepth2Kappa,REPTreeDepth3AUC,REPTreeDepth3ErrRate,REPTreeDepth3Kappa,RandomTreeDepth1AUC,RandomTreeDepth1ErrRate,RandomTreeDepth1Kappa,RandomTreeDepth2AUC,RandomTreeDepth2ErrRate,RandomTreeDepth2Kappa,RandomTreeDepth3AUC,RandomTreeDepth3ErrRate,RandomTreeDepth3Kappa,StdvNominalAttDistinctValues,kNN1NAUC,kNN1NErrRate,kNN1NKappa,id
26,0.9937185929648241,0.5338517214607543,0.8055207026348808,0.031950840204176635,0.5338517214607543,0.8055207026348808,0.031950840204176635,0.5338517214607543,0.8055207026348808,0.031950840204176635,2.5802592077826514,0.5419986240585961,0.8042659974905897,0.040278555299651714,0.006273525721455458,61.62421451844615,0.5294740485611763,0.8080301129234629,0.027365460888482098,0.5294740485611763,0.8080301129234629,0.027365460888482098,0.5294740485611763,0.8080301129234629,0.027365460888482098,19.44792973651192,155.0,3.083002700297088,,,0.06165879105093,9.0,,,2.016975283182629,,,0.0418708656645075,47.17132990141042,5.4,,,0.9995900071849526,,,0.00469017722262,2.0,,,15.432873274780427,123.0,0.562494963292207,0.767879548306148,0.0775986293442865,1.0,6.0,5.0,797.0,0.0,0.0,0.0,5.0,20.0,0.0,0.0,0.0,100.0,1.108792761984236,,,0.014714939644734998,,,1.9926542126242377,,,0.05056724719224,,,2.9494788749394134,,,0.0603304101565475,,,0.5338262069030021,0.820577164366374,0.013378610123678334,0.5338262069030021,0.820577164366374,0.013378610123678334,0.5338262069030021,0.820577164366374,0.013378610123678334,0.517510171412348,0.8005018820577164,0.04096520974866374,0.517510171412348,0.8005018820577164,0.04096520974866374,0.517510171412348,0.8005018820577164,0.04096520974866374,2.8809720581775866,0.5215002243317042,0.8055207026348808,0.034568250643874,3560
27,0.09564422348890698,0.9299296960617288,0.13245714285714286,0.8527729816031412,0.9299296960617288,0.13245714285714286,0.8527729816031412,0.9299296960617288,0.13245714285714286,0.8527729816031412,3.3198370254034137,0.6596630958148316,0.7950428571428572,0.11052914645302327,0.011214285714285715,,0.932729475291536,0.1268,0.8590627479657593,0.932729475291536,0.1268,0.8590627479657593,0.932729475291536,0.1268,0.8590627479657593,11.252857142857142,7877.0,,70000.00000000247,140.01505714285668,,10.0,264.57513110807787,113.88629683929352,,4894.714442707244,33.38596474125363,,,10.0,31.079435593429213,49.25570412611296,,-1.8254292785726658,0.0,,10.0,-0.23549660230998054,0.0,9.018571428571429,6313.0,0.937306319966156,0.30001428571428573,0.6663891986793616,0.0,10.0,785.0,70000.0,0.0,0.0,784.0,1.0,0.0,0.0,0.0,99.87261146496816,0.12738853503184713,,-1.0297320016722729,0.12058214285714541,,0.8744121903751375,4.670545729236738,,16.22683706266253,7.196049999999809,,4.134907396813174,36.765819161632194,,623.0827644398202,69.33461785714294,,23.939583112011796,100.84850801763852,0.9597205371114488,0.14168571428571428,0.8425153284961173,0.9597205371114488,0.14168571428571428,0.8425153284961173,0.9597205371114488,0.14168571428571428,0.8425153284961173,0.8806813200173884,0.2150142857142857,0.7610073553514332,0.8806813200173884,0.2150142857142857,0.7610073553514332,0.8806813200173884,0.2150142857142857,0.7610073553514332,0.0,0.9816188217574185,0.03307142857142857,0.9632397138736942,3573
28,0.7803706245710363,0.8296260533707867,0.1083676268861454,0.3020372547356171,0.8296260533707867,0.1083676268861454,0.3020372547356171,0.8296260533707867,0.1083676268861454,0.3020372547356171,0.5353247216329435,0.8338066186797752,0.12208504801097393,0.0,0.02606310013717421,,0.7075732970505618,0.11179698216735254,0.4302366282275657,0.7075732970505618,0.11179698216735254,0.4302366282275657,0.7075732970505618,0.11179698216735254,0.4302366282275657,87.79149519890261,1280.0,,771.6332888137742,19505.519540466397,,2.0,25.48385197642493,62600.255064694364,,105.0871480075218,583.4640334779226,,,2.0,6.450282232943059,1837.8290669668518,,-1.5109530299949823,0.07064471879286696,,2.0,-0.46393068881698063,0.11986237027041259,12.208504801097392,178.0,0.8191864300122533,0.16872427983539096,0.3008202984888418,1.0,2.0,38.0,1458.0,0.0,0.0,37.0,1.0,2.631578947368421,0.0,0.0,97.36842105263158,2.631578947368421,,9.73606658084686,1.4681069958847743,,2.8161318073942256,2.021356636772319,,48.04994209767429,6.997256515775034,,5.710990952498306,9.48740590701204,,173.8806340260204,19.708847736625515,,9.488261932499196,26.373775044950506,0.8679402212078651,0.1111111111111111,0.34952301218356824,0.8679402212078651,0.1111111111111111,0.34952301218356824,0.8679402212078651,0.1111111111111111,0.34952301218356824,0.6578322507022473,0.13786008230452676,0.32590363939992,0.6578322507022473,0.13786008230452676,0.32590363939992,0.6578322507022473,0.13786008230452676,0.32590363939992,0.0,0.6835147471910112,0.149519890260631,0.31895436040282854,3902
29,0.8143405889884763,0.49982181040627227,0.10236724248240563,0.0,0.49982181040627227,0.10236724248240563,0.0,0.49982181040627227,0.10236724248240563,0.0,0.47645497142532245,0.706029490377762,0.10236724248240563,0.0,0.02431222008957134,,0.5312032252316464,0.11900191938579655,0.11805285894573345,0.5312032252316464,0.11900191938579655,0.11805285894573345,0.5312032252316464,0.11900191938579655,0.11805285894573345,89.76327575175944,1403.0,,1039.3380068388667,34072.82269353807,,2.0,30.488993517150185,358165.9357273063,,238.95404585980833,1008.1458672684203,,,2.0,10.324325597699104,10334.503124329438,,-1.4822370260657114,0.12455534229046707,,2.0,-0.589505300437794,0.12943827711259495,10.236724248240563,160.0,0.6612727006474107,0.48240563019833654,0.06791219012186335,1.0,2.0,38.0,1563.0,0.0,0.0,37.0,1.0,2.631578947368421,0.0,0.0,97.36842105263158,2.631578947368421,,9.984214976465344,1.441858605246321,,2.6324202171107656,2.0583826025554854,,144.273194565914,7.637875879718497,,9.77747153876918,15.92828052824081,,407.27382077070604,22.676583493282138,,16.299723810564462,43.85840094500999,0.7485165716322167,0.11004478566858605,0.11065679522042118,0.7485165716322167,0.11004478566858605,0.11065679522042118,0.7485165716322167,0.11004478566858605,0.11065679522042118,0.5901193870277976,0.163787587971849,0.16861356637951447,0.5901193870277976,0.163787587971849,0.16861356637951447,0.5901193870277976,0.163787587971849,0.16861356637951447,0.0,0.6411105666429081,0.12284069097888675,0.25757770674794456,3903
30,0.9998162440279309,0.6587376073460289,0.19467156637574645,0.11830560261068165,0.6587376073460289,0.19467156637574645,0.11830560261068165,0.6587376073460289,0.19467156637574645,0.11830560261068165,0.7086892115305543,0.662083592817921,0.1934772622875517,0.0,0.002021129995406523,,0.6592732354588299,0.19843821773082224,0.19544530526204532,0.6592732354588299,0.19843821773082224,0.19544530526204532,0.6592732354588299,0.19843821773082224,0.19544530526204532,80.65227377124484,8779.0,,2765.9879679639744,36836.3653431329,,2.0,46.21215121044533,434367.80125524563,,586.619469504969,1902.782368644972,,,2.0,15.836470747949765,21963.75301398026,,3.3600523103582027,0.13533486449242005,,2.0,1.9206587292925694,0.1605384477399967,19.347726228755167,2106.0,0.6543475319881906,0.1966008268259072,0.197396734416771,1.0,2.0,22.0,10885.0,5.0,25.0,21.0,1.0,4.545454545454546,0.045934772622875514,0.010439721050653527,95.45454545454545,4.545454545454546,,187.28804596952557,3.7013229214515384,,9.996525984131477,9.062748417574056,,392.2049277598112,14.17723748277455,,13.648072779325632,22.597617346469026,,557.8218633161355,57.24978860294003,,16.647450971037983,125.93284053077517,0.699265043372193,0.19016995865870465,0.16736662667071187,0.699265043372193,0.19016995865870465,0.16736662667071187,0.699265043372193,0.19016995865870465,0.16736662667071187,0.5908402044535213,0.2502526412494258,0.19986613136483175,0.5908402044535213,0.2502526412494258,0.19986613136483175,0.5908402044535213,0.2502526412494258,0.19986613136483175,0.0,0.6196530631837556,0.24474046853468076,0.20020772020128605,3904
31,0.9942418426103646,0.7286003828397702,0.1839080459770115,0.33953660015288495,0.7286003828397702,0.1839080459770115,0.33953660015288495,0.7286003828397702,0.1839080459770115,0.33953660015288495,0.7317786193052257,0.7307397815561311,0.19731800766283525,0.4008291171685203,0.0421455938697318,,0.727902263258642,0.1839080459770115,0.3341305907677589,0.727902263258642,0.1839080459770115,0.3341305907677589,0.727902263258642,0.1839080459770115,0.3341305907677589,79.50191570881226,415.0,,321.2559116074304,18542.991628352487,,2.0,16.788705242312474,113271.21645142234,,130.1084304346329,977.893699142492,,,2.0,8.953093281768092,5875.729587941182,,1.99185469826576,0.18896551724137942,,2.0,1.0464801419245156,0.27560890469343136,20.49808429118774,107.0,0.8144119500884621,0.17049808429118773,0.40927701345268663,1.0,2.0,22.0,522.0,0.0,0.0,21.0,1.0,4.545454545454546,0.0,0.0,95.45454545454545,4.545454545454546,,43.9805869639595,3.048659003831412,,5.476205868149483,6.512591752285926,,139.5503968851246,9.735287356321844,,10.083296475235246,21.942778727265353,,199.21320016550885,47.31743295019163,,12.276348915524732,116.69468060040823,0.777750253349848,0.15900383141762453,0.40732127711964095,0.777750253349848,0.15900383141762453,0.40732127711964095,0.777750253349848,0.15900383141762453,0.40732127711964095,0.6369102578538453,0.19348659003831417,0.3828053662990799,0.6369102578538453,0.19348659003831417,0.3828053662990799,0.6369102578538453,0.19348659003831417,0.3828053662990799,0.0,0.6620200427879742,0.19540229885057472,0.3877325728479107,3913
32,0.9990512333965844,0.7072599430889553,0.15647226173541964,0.2604340674054145,0.7072599430889553,0.15647226173541964,0.2604340674054145,0.7072599430889553,0.15647226173541964,0.2604340674054145,0.6211733422333798,0.7123747114018215,0.15457562825983878,0.0,0.010431484115694643,,0.7030784952637211,0.15267899478425795,0.22302666956511774,0.7030784952637211,0.15267899478425795,0.22302666956511774,0.7030784952637211,0.15267899478425795,0.22302666956511774,84.54243717401611,1783.0,,103.07904520134113,5242.386239924155,,2.0,8.789034149895826,17444.98121137856,,31.853391931073038,285.0969166158651,,,2.0,4.203178136828403,915.455014376506,,1.2413950208681674,0.08673779042200101,,2.0,1.1407658504141103,0.17550652636316466,15.457562825983878,326.0,0.7895503283577173,0.17449027975343764,0.3008403119099438,1.0,2.0,22.0,2109.0,0.0,0.0,21.0,1.0,4.545454545454546,0.0,0.0,95.45454545454545,4.545454545454546,,12.284905644252186,1.7170222854433477,,2.869811695669978,3.2305652323985976,,22.422776708097334,7.631673779042244,,3.7371013785570546,7.863645549059788,,36.53033082841476,26.141894262683927,,4.706421340727173,41.92522717121333,0.7649357084117553,0.14414414414414414,0.18493789806892894,0.7649357084117553,0.14414414414414414,0.18493789806892894,0.7649357084117553,0.14414414414414414,0.18493789806892894,0.6404083900780722,0.1763869132290185,0.3113191316041728,0.6404083900780722,0.1763869132290185,0.3113191316041728,0.6404083900780722,0.1763869132290185,0.3113191316041728,0.0,0.7470447488121043,0.1512565196775723,0.3504547881404616,3917
33,0.9981949458483754,0.7522337158965066,0.06762849413886383,0.10596240043855441,0.7522337158965066,0.06762849413886383,0.10596240043855441,0.7522337158965066,0.06762849413886383,0.10596240043855441,0.3638001053192342,0.7274111547367361,0.06943192064923355,0.0,0.019837691614066726,,0.5655454042081949,0.07303877366997295,0.21232342186719078,0.5655454042081949,0.07303877366997295,0.21232342186719078,0.5655454042081949,0.07303877366997295,0.21232342186719078,93.05680793507665,1032.0,,410.48838673995436,28822.882380522995,,2.0,18.550221072780662,170643.60332778358,,116.04528058633095,1500.9949675812618,,,2.0,8.008505554819505,8678.609588564534,,13.730107138742545,0.12941388638412984,,2.0,2.1722108126029522,0.1469519403318078,6.943192064923355,77.0,0.6869372008416716,0.11000901713255185,0.2147442222196429,1.0,2.0,22.0,1109.0,0.0,0.0,21.0,1.0,4.545454545454546,0.0,0.0,95.45454545454545,4.545454545454546,,56.28845420032504,4.008746618575299,,5.650796484562278,7.292111258862489,,90.71651180753848,15.396266907123536,,7.428331461257432,16.54067599865951,,113.15687940288026,58.69765554553661,,8.41665120804005,99.00596250867234,0.6945346320346321,0.07484220018034266,0.03050251203353649,0.6945346320346321,0.07484220018034266,0.03050251203353649,0.6945346320346321,0.07484220018034266,0.03050251203353649,0.6027572233967583,0.09918845807033363,0.21351574386878833,0.6027572233967583,0.09918845807033363,0.21351574386878833,0.6027572233967583,0.09918845807033363,0.21351574386878833,0.0,0.7022299406020337,0.07303877366997295,0.4099630196462237,3918
34,0.634425994553756,0.8818783209106105,0.14370828385406004,0.5636251551185664,0.8818783209106105,0.14370828385406004,0.5636251551185664,0.8818783209106105,0.14370828385406004,0.5636251551185664,0.7938438393644257,0.7595182625190399,0.23928176569346055,0.0,0.00030711273084640267,11.068507517484338,0.8856629671731931,0.13906064452725114,0.5852801575170704,0.8856629671731931,0.13906064452725114,0.5852801575170704,0.8856629671731931,0.13906064452725114,0.5852801575170704,76.07182343065395,37155.0,3.44192266924963,152.69309629815925,189664.13459727284,0.16542318099233,41.0,11.89465899659272,105604.02542315713,1.7809891200338273,30.359637681213712,31819.974765570616,0.0717209468494675,23.832203118732952,11.222222222222221,3.063860808334838,18914.620326608216,0.795215031650176,-0.18426874062378573,10.078088530363212,0.00818704228545,2.0,-0.31652485666094055,2.5709727555918307,23.928176569346054,11687.0,0.8913978617632222,0.16713074812661236,0.4929623256960114,2.0,2.0,15.0,48842.0,3620.0,6465.0,6.0,9.0,13.333333333333334,7.411653904426519,0.8824372466319971,40.0,60.0,0.8343198263526672,0.42324176943424885,31.502211211662093,0.01068033823523,0.09993102873665205,9.936326207089905,1.6008102873649352,4.504453651154136,63.96234797919819,0.0623734340938,0.9982360975676194,208.3575310294492,2.736773252802121,53.18403354052852,48225.334368985714,0.14076964990508,6.4010213924528,31990.020649029368,0.8784273311027897,0.15347446869497564,0.5465099669497687,0.8784273311027897,0.15347446869497564,0.5465099669497687,0.8784273311027897,0.15347446869497564,0.5465099669497687,0.7538927205350257,0.1894476065681176,0.4732340127438301,0.7538927205350257,0.1894476065681176,0.4732340127438301,0.7538927205350257,0.1894476065681176,0.4732340127438301,12.152960316089429,0.7147496645704182,0.2063797551287826,0.4309676913874722,7592
35,0.4962666666666667,,,,,,,,,,0.994841931879593,,,,0.47374033591042386,,,,,,,,,,,54.22553985603839,2034.0,,3751.000000000028,0.9741670958480405,,2.0,61.24540799113505,0.500066644452143,,162.45088247861207,0.08787999840578177,,,2.0,8.206743925756857,0.15803081243142927,,-2.001066951187042,4.4432595841108546e-05,,2.0,-31.46052678687507,0.0027212924603935837,45.77446014396161,1717.0,,,,1.0,2.0,1777.0,3751.0,0.0,0.0,1776.0,1.0,0.056274620146314014,0.0,0.0,99.94372537985369,0.056274620146314014,,6.247399909590623,0.0064871589753399145,,2.4800859702659226,0.04536734329324105,,43.170102100980834,0.019994668088509745,,6.277325876732576,0.10761316494758025,,144.56321928338087,0.0959077579312182,,10.531300057120028,0.25300250901954074,,,,,,,,,,,,,,,,,,,0.0,,,,9910
36,0.625,0.8721592410549125,0.08963093145869948,0.8012438100586974,0.989788686638896,0.0492091388400703,0.8941381280814363,0.9492032662121453,0.0492091388400703,0.8945445399065384,0.9526351224018599,0.8721592410549125,0.08963093145869948,0.8012438100586974,0.054481546572934976,,0.9415596427250146,0.07205623901581722,0.8436320738908661,0.9415596427250146,0.07205623901581722,0.8436320738908661,0.9362745098039216,0.06854130052724078,0.8518357781442584,62.741652021089635,357.0,,49.20907650724138,880.5831282952547,,2.0,5.447186284898407,569.3569926699494,,7.8147348251102615,61.89071233954305,,,2.0,1.740406628520751,34.904718603211656,,-0.5355351225188612,0.0037949033391915642,,2.0,0.4154259962824675,0.002646071523977847,37.258347978910365,212.0,0.9797278811381966,0.07205623901581722,0.8451371786276162,1.0,2.0,31.0,569.0,0.0,0.0,30.0,1.0,3.225806451612903,0.0,0.0,96.7741935483871,3.225806451612903,,0.9651825547526209,0.05932799384885764,,0.9785827119630317,0.018022995343089827,,3.022590146044739,0.21771345342706502,,1.4175537695584106,0.072726074660982,,5.985908976234704,17.024304481546572,,1.9754487571153525,4.434087221242544,0.8700584007187779,0.09490333919156414,0.7901774129665797,0.9630437080492574,0.070298769771529,0.8519077611784914,0.9651709740499974,0.05272407732864675,0.8870120070427198,0.8897785529306063,0.0984182776801406,0.7815409507877525,0.9583333333333335,0.10193321616871705,0.7802913293566254,0.956305163574864,0.06502636203866433,0.8588874813161476,0.0,0.9512248295544633,0.043936731107205626,0.9052064799450897,9946
37,0.5918933925596891,0.8550177462963318,0.1815321983715766,0.5579430305860378,0.8550177462963318,0.1815321983715766,0.5579430305860378,0.8550177462963318,0.1815321983715766,0.5579430305860378,0.8731822577241406,0.7404866739285669,0.24740932642487046,0.4488154160690855,0.0011102886750555144,,0.8678687005272036,0.16894892672094744,0.5893493980716988,0.8678687005272036,0.16894892672094744,0.5893493980716988,0.8678687005272036,0.16894892672094744,0.5893493980716988,70.65136935603256,3818.0,,1.7651174033134938,6.1065877123851385e-09,,2.0,1.482393052784835,1.0000000160707985,,0.33974898860956887,-1.2287194680574282e-08,,,2.0,0.7794652586095029,1.000000004616722,,-0.8572834809909309,-6.698741675291565e-08,,2.0,0.2094948505005711,0.9999999984765442,29.348630643967432,1586.0,0.8173487304115306,0.24037749814951886,0.46338464605596114,1.0,2.0,6.0,5404.0,0.0,0.0,5.0,1.0,16.666666666666664,0.0,0.0,83.33333333333334,16.666666666666664,,-0.6590595801379302,-3.821243527730011e-08,,0.34288338170102217,0.9999999997309185,,-0.3066496518690336,3.3308660617082098e-09,,0.4842310006900062,1.000000003087631,,1.6617568775963694,5.829015545010302e-09,,1.363664264477732,1.000000010267071,0.8756328290298097,0.1659881569207994,0.5893753379948957,0.8756328290298097,0.1659881569207994,0.5893753379948957,0.8756328290298097,0.1659881569207994,0.5893753379948957,0.8065602505421655,0.15562546262028126,0.6203230053600308,0.8065602505421655,0.15562546262028126,0.6203230053600308,0.8065602505421655,0.15562546262028126,0.6203230053600308,0.0,0.8367145868412517,0.12675795706883788,0.6877227093332758,9952
38,0.9971537001897534,0.8231763675234284,0.1848341232227488,0.5752212937554587,0.8231763675234284,0.1848341232227488,0.5752212937554587,0.8231763675234284,0.1848341232227488,0.5752212937554587,0.9223486063040569,0.7579969780263941,0.2909952606635071,0.4228120104857407,0.03981042654028436,,0.83374322868946,0.16966824644549763,0.6128170483924871,0.83374322868946,0.16966824644549763,0.6128170483924871,0.83374322868946,0.16966824644549763,0.6128170483924871,66.25592417061611,699.0,,812.724026378075,37.05563981042654,,2.0,26.8459832401498,11.895889198588367,,44.71323748559371,2.6835215743844643,,,2.0,3.7986392200533,1.59439601555547,,-0.22188039038879026,-0.19712890995260657,,2.0,-1.7621976606259557,0.030142956511920223,33.74407582938389,356.0,0.8904384451904659,0.24265402843601896,0.5172211616150783,1.0,2.0,42.0,1055.0,0.0,0.0,41.0,1.0,2.380952380952381,0.0,0.0,97.61904761904762,2.380952380952381,,3.3827125097328232,0.1018957345971567,,1.4117810033993186,0.24107082602380436,,11.774168018977946,1.1311061611374407,,2.6154182195603193,0.8313081690630236,,46.88794675069531,2.6133805687203795,,5.71301396137191,2.030064187689424,0.8412017167381973,0.18672985781990523,0.5583532196748343,0.8412017167381973,0.18672985781990523,0.5583532196748343,0.8412017167381973,0.18672985781990523,0.5583532196748343,0.7736352895790134,0.21137440758293838,0.536546928403282,0.7736352895790134,0.21137440758293838,0.536546928403282,0.7736352895790134,0.21137440758293838,0.536546928403282,0.0,0.8175342785038016,0.17725118483412322,0.6087206592556598,9957
39,0.9275893675527039,0.9918903688485482,0.012280058651026392,0.9814756050433104,0.9918903688485482,0.012280058651026392,0.9814756050433104,0.9918903688485482,0.012280058651026392,0.9814756050433104,1.714632742265977,0.7815892099040225,0.30113636363636365,0.49953829515121695,0.004582111436950147,,0.9958751358011338,0.008797653958944282,0.9867161146745522,0.9958751358011338,0.008797653958944282,0.9867161146745522,0.9958751358011338,0.008797653958944282,0.9867161146745522,40.41422287390029,2205.0,,14.349591863774762,3.3511130865102645,,4.0,3.8301415530945007,1.715434632486698,,2.3688224584697655,2.0457923463465297,,,4.0,1.522257637806473,1.2512399704111532,,-1.6045954541834069,0.9102730938416421,,4.0,0.017563948445031872,0.802801137115973,6.011730205278592,328.0,0.7851146087594565,0.4741568914956012,0.35887995292075464,0.0,4.0,25.0,5456.0,0.0,0.0,24.0,1.0,0.0,0.0,0.0,96.0,4.0,,-0.96764411879064,1.2694878115835777,,0.7235806675034439,1.1190402725446185,,-0.07701671670886245,2.1581315065982407,,1.1760736714534508,1.287011259552107,,5.982887394313815,2.734725394061584,,2.5364207592298973,1.40088287461987,0.9970299294602991,0.009897360703812317,0.9850543933156274,0.9970299294602991,0.009897360703812317,0.9850543933156274,0.9970299294602991,0.009897360703812317,0.9850543933156274,0.9820594724584033,0.025109970674486802,0.9621173077579006,0.9820594724584033,0.025109970674486802,0.9621173077579006,0.9820594724584033,0.025109970674486802,0.9621173077579006,0.0,0.89644742724015,0.13581378299120234,0.7948927540031695,9960
40,0.925251256281407,0.8480407833063144,0.3044569993722536,0.6616553207049751,0.8480407833063144,0.3044569993722536,0.6616553207049751,0.8480407833063144,0.3044569993722536,0.6616553207049751,3.32181948968678,0.6837711578871418,0.8041431261770244,0.10619060091788526,0.1613308223477715,,0.8566598635492203,0.27746390458254866,0.6916684182869154,0.8566598635492203,0.27746390458254866,0.6916684182869154,0.8566598635492203,0.27746390458254866,0.6916684182869154,10.16949152542373,162.0,,19.61550943202227,0.6465787821720023,,10.0,4.646599171369229,0.5000622975823789,,-0.9633611989432367,0.3286252354048964,,,10.0,0.8093820477591855,0.45535053744781534,,-2.0009955944217177,0.04080351537978656,,10.0,-0.6138373506227716,0.1978968747933161,9.73006905210295,155.0,0.9851965663305575,0.14563716258631512,0.8381851035686968,0.0,10.0,257.0,1593.0,0.0,0.0,256.0,1.0,0.0,0.0,0.0,99.61089494163424,0.38910505836575876,,-1.7865540726248506,0.25878844946641555,,0.4481484384122261,0.4381065847772749,,-1.441320216941117,0.32485875706214695,,0.7486578591262748,0.46846899572874223,,-0.7853918227148153,0.3907721280602637,,1.1025394278531615,0.4872175903115843,0.8844064986604512,0.33584431889516636,0.6267660900205568,0.8844064986604512,0.33584431889516636,0.6267660900205568,0.8844064986604512,0.33584431889516636,0.6267660900205568,0.8040428166342236,0.35279347143753925,0.6079674135989195,0.8040428166342236,0.35279347143753925,0.6079674135989195,0.8040428166342236,0.35279347143753925,0.6079674135989195,0.0,0.9416184405733301,0.11487758945386065,0.8723386645436416,9964
41,0.6134020618556701,0.6042722247812068,0.3259005145797599,0.14779196799507618,0.6042722247812068,0.3259005145797599,0.14779196799507618,0.6042722247812068,0.3259005145797599,0.14779196799507618,0.8640904272487622,0.6296637494242284,0.2864493996569468,0.0,0.018867924528301886,181.12929170935587,0.6639077614002764,0.28987993138936535,0.14168358146544602,0.6639077614002764,0.28987993138936535,0.14168358146544602,0.6639077614002764,0.28987993138936535,0.14168358146544602,71.35506003430532,416.0,0.8009231574877496,150.9198836440821,290.5763293310462,0.00477057255121,2.0,10.54617721691246,288.9185290517341,0.8009231574877496,30.04207633619092,60.14487102267959,0.00477057255121,166.88826684641967,2.0,3.2908126195510525,82.43157657369557,0.8009231574877496,-0.5600656409430136,0.9470639039451115,0.00477057255121,2.0,-0.2856721864357383,0.31849195945867437,28.644939965694682,167.0,0.7150087195315136,0.43567753001715265,0.24145314468952656,2.0,2.0,11.0,583.0,0.0,0.0,9.0,2.0,18.181818181818183,0.0,0.0,81.81818181818183,18.181818181818183,0.8009231574877496,-0.07743311078942616,2.313979416809606,0.00477057255121,-0.03653502062858911,0.9404851449937466,0.8009231574877496,11.352528764019535,6.483190394511149,0.00477057255121,3.212402862087732,6.209521726180145,0.8009231574877496,43.871620582676755,95.31217838764996,0.00477057255121,5.728332961583485,212.77917260677316,0.6079715568862275,0.30360205831903947,0.034000168503038,0.6079715568862275,0.30360205831903947,0.034000168503038,0.6079715568862275,0.30360205831903947,0.034000168503038,0.5996372639336711,0.3156089193825043,0.20515708358032014,0.5996372639336711,0.3156089193825043,0.20515708358032014,0.5996372639336711,0.3156089193825043,0.20515708358032014,0.0,0.5985720865960387,0.3687821612349914,0.17342046780926257,9971
